date,revenue,transactions,product_category,store_id,product_id
2024-04-11,692.00,16,Beauty,STORE_001,BEAU_003
2024-04-11,2327.28,22,Electronics,STORE_002,ELEC_002
2024-04-11,377.54,10,Clothing,STORE_002,CLTH_002
2024-04-11,1534.27,23,Home Goods,STORE_002,HOME_002
2024-04-11,386.63,13,Grocery,STORE_002,GROC_002
2024-04-11,446.59,12,Beauty,STORE_002,BEAU_004
2024-04-11,3416.13,38,Electronics,STORE_003,ELEC_002
2024-04-11,1535.33,25,Clothing,STORE_003,CLTH_004
2024-04-11,2272.59,36,Home Goods,STORE_003,HOME_001
2024-04-11,484.30,20,Grocery,STORE_003,GROC_004
2024-04-11,862.11,22,Beauty,STORE_003,BEAU_003
2024-04-12,2710.89,26,Electronics,STORE_001,ELEC_004
2024-04-12,1094.79,20,Clothing,STORE_001,CLTH_004
2024-04-12,1822.93,29,Home Goods,STORE_001,HOME_002
2024-04-12,321.66,8,Grocery,STORE_001,GROC_003
2024-04-12,590.04,17,Beauty,STORE_001,BEAU_004
2024-04-12,2571.94,23,Electronics,STORE_002,ELEC_001
2024-04-12,682.48,16,Clothing,STORE_002,CLTH_001
2024-04-12,1617.28,23,Home Goods,STORE_002,HOME_002
2024-04-12,588.31,19,Grocery,STORE_002,GROC_004
2024-04-12,438.24,12,Beauty,STORE_002,BEAU_003
2024-04-12,4157.59,31,Electronics,STORE_003,ELEC_004
2024-04-12,1170.91,21,Clothing,STORE_003,CLTH_003
2024-04-12,2030.06,28,Home Goods,STORE_003,HOME_001
2024-04-12,427.41,18,Grocery,STORE_003,GROC_001
2024-04-12,561.27,18,Beauty,STORE_003,BEAU_004
2024-04-13,4159.90,39,Electronics,STORE_001,ELEC_002
2024-04-13,909.41,22,Clothing,STORE_001,CLTH_001
2024-04-13,1675.63,28,Home Goods,STORE_001,HOME_003
2024-04-13,348.19,13,Grocery,STORE_001,GROC_003
2024-04-13,1075.79,22,Beauty,STORE_001,BEAU_001
2024-04-13,2551.31,26,Electronics,STORE_002,ELEC_001
2024-04-13,1322.92,23,Clothing,STORE_002,CLTH_001
2024-04-13,1549.72,25,Home Goods,STORE_002,HOME_003
2024-04-13,490.74,18,Grocery,STORE_002,GROC_004
2024-04-13,524.00,15,Beauty,STORE_002,BEAU_004
2024-04-13,3581.25,39,Electronics,STORE_003,ELEC_002
2024-04-13,1112.45,25,Clothing,STORE_003,CLTH_004
2024-04-13,1860.86,27,Home Goods,STORE_003,HOME_003
2024-04-13,805.46,26,Grocery,STORE_003,GROC_001
2024-04-13,925.55,22,Beauty,STORE_003,BEAU_003
2024-04-14,3357.61,33,Electronics,STORE_001,ELEC_003
2024-04-14,1029.35,27,Clothing,STORE_001,CLTH_003
2024-04-14,2015.81,29,Home Goods,STORE_001,HOME_001
2024-04-14,595.53,24,Grocery,STORE_001,GROC_001
2024-04-14,839.26,22,Beauty,STORE_001,BEAU_004
2024-04-14,1999.36,22,Electronics,STORE_002,ELEC_004
2024-04-14,923.90,20,Clothing,STORE_002,CLTH_001
2024-04-14,1494.68,20,Home Goods,STORE_002,HOME_003
2024-04-14,581.52,18,Grocery,STORE_002,GROC_004
2024-04-14,777.07,18,Beauty,STORE_002,BEAU_002
2024-04-14,4323.11,43,Electronics,STORE_003,ELEC_004
2024-04-14,1219.76,27,Clothing,STORE_003,CLTH_001
2024-04-14,2395.49,30,Home Goods,STORE_003,HOME_004
2024-04-14,721.96,27,Grocery,STORE_003,GROC_003
2024-04-14,924.52,24,Beauty,STORE_003,BEAU_002
2024-04-15,2901.06,29,Electronics,STORE_001,ELEC_002
2024-04-15,978.24,18,Clothing,STORE_001,CLTH_002
2024-04-15,1651.13,22,Home Goods,STORE_001,HOME_004
2024-04-15,647.19,23,Grocery,STORE_001,GROC_004
2024-04-15,902.79,20,Beauty,STORE_001,BEAU_004
2024-04-15,2696.85,26,Electronics,STORE_002,ELEC_003
2024-04-15,485.59,10,Clothing,STORE_002,CLTH_002
2024-04-15,1031.62,17,Home Goods,STORE_002,HOME_003
2024-04-15,319.12,11,Grocery,STORE_002,GROC_001
2024-04-15,387.49,10,Beauty,STORE_002,BEAU_003
2024-04-15,4003.14,37,Electronics,STORE_003,ELEC_001
2024-04-15,1321.17,24,Clothing,STORE_003,CLTH_001
2024-04-15,1894.84,26,Home Goods,STORE_003,HOME_001
2024-04-15,815.12,28,Grocery,STORE_003,GROC_001
2024-04-15,1075.90,25,Beauty,STORE_003,BEAU_001
2024-04-16,1873.55,25,Electronics,STORE_001,ELEC_003
2024-04-16,1376.58,25,Clothing,STORE_001,CLTH_002
2024-04-16,1258.18,16,Home Goods,STORE_001,HOME_001
2024-04-16,382.06,14,Grocery,STORE_001,GROC_003
2024-04-16,798.41,19,Beauty,STORE_001,BEAU_001
2024-04-16,1852.00,18,Electronics,STORE_002,ELEC_002
2024-04-16,1164.01,21,Clothing,STORE_002,CLTH_001
2024-04-16,1265.74,20,Home Goods,STORE_002,HOME_001
2024-04-16,334.25,12,Grocery,STORE_002,GROC_001
2024-04-16,255.68,6,Beauty,STORE_002,BEAU_002
2024-04-16,4067.60,45,Electronics,STORE_003,ELEC_003
2024-04-16,774.02,19,Clothing,STORE_003,CLTH_001
2024-04-16,1897.74,28,Home Goods,STORE_003,HOME_002
2024-04-16,394.36,15,Grocery,STORE_003,GROC_001
2024-04-16,624.25,16,Beauty,STORE_003,BEAU_004
2024-04-17,3992.64,36,Electronics,STORE_001,ELEC_003
2024-04-17,1071.58,18,Clothing,STORE_001,CLTH_002
2024-04-17,1835.80,27,Home Goods,STORE_001,HOME_003
2024-04-17,505.23,17,Grocery,STORE_001,GROC_004
2024-04-17,869.15,22,Beauty,STORE_001,BEAU_004
2024-04-17,1965.78,22,Electronics,STORE_002,ELEC_003
2024-04-17,456.13,10,Clothing,STORE_002,CLTH_003
2024-04-17,1369.39,18,Home Goods,STORE_002,HOME_003
2024-04-17,410.42,15,Grocery,STORE_002,GROC_004
2024-04-17,697.04,16,Beauty,STORE_002,BEAU_004
2024-04-17,2627.19,34,Electronics,STORE_003,ELEC_002
2024-04-17,1268.97,28,Clothing,STORE_003,CLTH_002
2024-04-17,1703.91,25,Home Goods,STORE_003,HOME_004
2024-04-17,420.46,17,Grocery,STORE_003,GROC_002
2024-04-17,849.09,20,Beauty,STORE_003,BEAU_004
2024-04-18,3599.46,37,Electronics,STORE_001,ELEC_004
2024-04-18,1540.61,30,Clothing,STORE_001,CLTH_002
2024-04-18,2005.76,23,Home Goods,STORE_001,HOME_002
2024-04-18,661.23,18,Grocery,STORE_001,GROC_003
2024-04-18,863.16,21,Beauty,STORE_001,BEAU_002
2024-04-18,1914.83,20,Electronics,STORE_002,ELEC_004
2024-04-18,818.37,16,Clothing,STORE_002,CLTH_002
2024-04-18,878.82,14,Home Goods,STORE_002,HOME_003
2024-04-18,467.86,17,Grocery,STORE_002,GROC_004
2024-04-18,613.69,15,Beauty,STORE_002,BEAU_002
2024-04-18,4714.45,45,Electronics,STORE_003,ELEC_002
2024-04-18,1430.75,29,Clothing,STORE_003,CLTH_002
2024-04-18,2626.43,32,Home Goods,STORE_003,HOME_004
2024-04-18,284.69,12,Grocery,STORE_003,GROC_004
2024-04-18,894.78,22,Beauty,STORE_003,BEAU_004
2024-04-19,3121.99,30,Electronics,STORE_001,ELEC_003
2024-04-19,1632.32,30,Clothing,STORE_001,CLTH_003
2024-04-19,1723.15,23,Home Goods,STORE_001,HOME_001
2024-04-19,389.66,15,Grocery,STORE_001,GROC_004
2024-04-19,1009.72,26,Beauty,STORE_001,BEAU_001
2024-04-19,3019.82,31,Electronics,STORE_002,ELEC_004
2024-04-19,991.94,19,Clothing,STORE_002,CLTH_004
2024-04-19,1720.05,24,Home Goods,STORE_002,HOME_001
2024-04-19,377.05,13,Grocery,STORE_002,GROC_003
2024-04-19,383.74,10,Beauty,STORE_002,BEAU_003
2024-04-19,4212.53,38,Electronics,STORE_003,ELEC_002
2024-04-19,699.59,16,Clothing,STORE_003,CLTH_002
2024-04-19,1846.07,25,Home Goods,STORE_003,HOME_002
2024-04-19,465.31,17,Grocery,STORE_003,GROC_001
2024-04-19,1064.52,23,Beauty,STORE_003,BEAU_004
2024-04-20,3303.27,33,Electronics,STORE_001,ELEC_004
2024-04-20,1342.01,22,Clothing,STORE_001,CLTH_003
2024-04-20,1956.44,31,Home Goods,STORE_001,HOME_002
2024-04-20,308.13,15,Grocery,STORE_001,GROC_002
2024-04-20,915.54,21,Beauty,STORE_001,BEAU_002
2024-04-20,2509.46,22,Electronics,STORE_002,ELEC_003
2024-04-20,964.55,16,Clothing,STORE_002,CLTH_001
2024-04-20,1582.15,21,Home Goods,STORE_002,HOME_002
2024-04-20,207.24,7,Grocery,STORE_002,GROC_004
2024-04-20,567.88,18,Beauty,STORE_002,BEAU_001
2024-04-20,5687.66,57,Electronics,STORE_003,ELEC_003
2024-04-20,1272.50,25,Clothing,STORE_003,CLTH_002
2024-04-20,2715.04,33,Home Goods,STORE_003,HOME_003
2024-04-20,858.66,28,Grocery,STORE_003,GROC_004
2024-04-20,1572.95,34,Beauty,STORE_003,BEAU_002
2024-04-21,3845.52,39,Electronics,STORE_001,ELEC_002
2024-04-21,1276.24,28,Clothing,STORE_001,CLTH_002
2024-04-21,2159.85,31,Home Goods,STORE_001,HOME_003
2024-04-21,356.19,16,Grocery,STORE_001,GROC_003
2024-04-21,848.74,22,Beauty,STORE_001,BEAU_004
2024-04-21,3224.60,32,Electronics,STORE_002,ELEC_004
2024-04-21,1235.04,22,Clothing,STORE_002,CLTH_004
2024-04-21,1171.16,20,Home Goods,STORE_002,HOME_004
2024-04-21,209.20,7,Grocery,STORE_002,GROC_001
2024-04-21,752.62,15,Beauty,STORE_002,BEAU_004
2024-04-21,3510.35,38,Electronics,STORE_003,ELEC_002
2024-04-21,842.91,20,Clothing,STORE_003,CLTH_001
2024-04-21,2631.35,33,Home Goods,STORE_003,HOME_004
2024-04-21,612.40,20,Grocery,STORE_003,GROC_003
2024-04-21,1175.51,26,Beauty,STORE_003,BEAU_004
2024-04-22,3305.82,33,Electronics,STORE_001,ELEC_004
2024-04-22,768.60,17,Clothing,STORE_001,CLTH_004
2024-04-22,1519.40,19,Home Goods,STORE_001,HOME_003
2024-04-22,351.04,14,Grocery,STORE_001,GROC_001
2024-04-22,758.02,18,Beauty,STORE_001,BEAU_001
2024-04-22,2251.84,24,Electronics,STORE_002,ELEC_004
2024-04-22,714.88,14,Clothing,STORE_002,CLTH_004
2024-04-22,1000.50,15,Home Goods,STORE_002,HOME_004
2024-04-22,548.31,16,Grocery,STORE_002,GROC_002
2024-04-22,774.48,16,Beauty,STORE_002,BEAU_001
2024-04-22,3062.60,29,Electronics,STORE_003,ELEC_002
2024-04-22,1042.51,22,Clothing,STORE_003,CLTH_003
2024-04-22,2205.11,30,Home Goods,STORE_003,HOME_004
2024-04-22,611.69,25,Grocery,STORE_003,GROC_004
2024-04-22,1130.05,24,Beauty,STORE_003,BEAU_002
2024-04-23,3434.38,28,Electronics,STORE_001,ELEC_001
2024-04-23,1341.51,28,Clothing,STORE_001,CLTH_004
2024-04-23,1346.97,18,Home Goods,STORE_001,HOME_003
2024-04-23,543.85,17,Grocery,STORE_001,GROC_004
2024-04-23,883.91,19,Beauty,STORE_001,BEAU_001
2024-04-23,2844.89,28,Electronics,STORE_002,ELEC_004
2024-04-23,688.93,13,Clothing,STORE_002,CLTH_004
2024-04-23,928.00,15,Home Goods,STORE_002,HOME_002
2024-04-23,386.13,13,Grocery,STORE_002,GROC_003
2024-04-23,759.26,18,Beauty,STORE_002,BEAU_004
2024-04-23,2240.07,25,Electronics,STORE_003,ELEC_003
2024-04-23,1035.43,22,Clothing,STORE_003,CLTH_002
2024-04-23,1594.01,22,Home Goods,STORE_003,HOME_002
2024-04-23,726.30,23,Grocery,STORE_003,GROC_004
2024-04-23,594.65,22,Beauty,STORE_003,BEAU_002
2024-04-24,3276.05,32,Electronics,STORE_001,ELEC_003
2024-04-24,1271.86,27,Clothing,STORE_001,CLTH_001
2024-04-24,1471.28,22,Home Goods,STORE_001,HOME_001
2024-04-24,502.56,20,Grocery,STORE_001,GROC_003
2024-04-24,1028.93,25,Beauty,STORE_001,BEAU_003
2024-04-24,1562.69,20,Electronics,STORE_002,ELEC_001
2024-04-24,799.39,20,Clothing,STORE_002,CLTH_004
2024-04-24,606.09,9,Home Goods,STORE_002,HOME_001
2024-04-24,446.39,15,Grocery,STORE_002,GROC_001
2024-04-24,673.14,19,Beauty,STORE_002,BEAU_003
2024-04-24,3126.38,34,Electronics,STORE_003,ELEC_004
2024-04-24,1115.33,21,Clothing,STORE_003,CLTH_002
2024-04-24,1975.62,28,Home Goods,STORE_003,HOME_004
2024-04-24,435.02,16,Grocery,STORE_003,GROC_003
2024-04-24,781.90,21,Beauty,STORE_003,BEAU_003
2024-04-25,2604.04,27,Electronics,STORE_001,ELEC_004
2024-04-25,741.08,17,Clothing,STORE_001,CLTH_004
2024-04-25,1855.26,26,Home Goods,STORE_001,HOME_003
2024-04-25,434.72,16,Grocery,STORE_001,GROC_001
2024-04-25,880.03,20,Beauty,STORE_001,BEAU_004
2024-04-25,2418.72,23,Electronics,STORE_002,ELEC_001
2024-04-25,932.96,16,Clothing,STORE_002,CLTH_001
2024-04-25,838.83,12,Home Goods,STORE_002,HOME_003
2024-04-25,169.43,6,Grocery,STORE_002,GROC_003
2024-04-25,828.99,20,Beauty,STORE_002,BEAU_003
2024-04-25,3812.91,38,Electronics,STORE_003,ELEC_002
2024-04-25,884.88,21,Clothing,STORE_003,CLTH_004
2024-04-25,1634.89,24,Home Goods,STORE_003,HOME_002
2024-04-25,488.87,15,Grocery,STORE_003,GROC_003
2024-04-25,896.22,19,Beauty,STORE_003,BEAU_003
2024-04-26,2273.77,23,Electronics,STORE_001,ELEC_003
2024-04-26,1185.39,21,Clothing,STORE_001,CLTH_003
2024-04-26,1889.06,26,Home Goods,STORE_001,HOME_004
2024-04-26,607.38,18,Grocery,STORE_001,GROC_003
2024-04-26,654.81,14,Beauty,STORE_001,BEAU_001
2024-04-26,2003.22,24,Electronics,STORE_002,ELEC_002
2024-04-26,799.05,15,Clothing,STORE_002,CLTH_002
2024-04-26,783.26,13,Home Goods,STORE_002,HOME_002
2024-04-26,531.52,17,Grocery,STORE_002,GROC_002
2024-04-26,1098.81,22,Beauty,STORE_002,BEAU_004
2024-04-26,3891.28,36,Electronics,STORE_003,ELEC_004
2024-04-26,1208.53,21,Clothing,STORE_003,CLTH_004
2024-04-26,1472.31,24,Home Goods,STORE_003,HOME_004
2024-04-26,406.22,22,Grocery,STORE_003,GROC_004
2024-04-26,894.02,22,Beauty,STORE_003,BEAU_004
2024-04-27,3687.57,39,Electronics,STORE_001,ELEC_004
2024-04-27,1085.55,23,Clothing,STORE_001,CLTH_001
2024-04-27,2001.91,29,Home Goods,STORE_001,HOME_003
2024-04-27,662.29,23,Grocery,STORE_001,GROC_004
2024-04-27,1113.36,27,Beauty,STORE_001,BEAU_001
2024-04-27,3087.68,28,Electronics,STORE_002,ELEC_003
2024-04-27,1502.20,25,Clothing,STORE_002,CLTH_004
2024-04-27,1865.21,25,Home Goods,STORE_002,HOME_003
2024-04-27,464.44,16,Grocery,STORE_002,GROC_003
2024-04-27,627.18,14,Beauty,STORE_002,BEAU_004
2024-04-27,3449.11,37,Electronics,STORE_003,ELEC_004
2024-04-27,1182.53,29,Clothing,STORE_003,CLTH_002
2024-04-27,2745.96,34,Home Goods,STORE_003,HOME_004
2024-04-27,593.30,25,Grocery,STORE_003,GROC_001
2024-04-27,1189.94,28,Beauty,STORE_003,BEAU_004
2024-04-28,3245.60,34,Electronics,STORE_001,ELEC_004
2024-04-28,884.97,19,Clothing,STORE_001,CLTH_003
2024-04-28,2196.67,30,Home Goods,STORE_001,HOME_001
2024-04-28,483.64,19,Grocery,STORE_001,GROC_002
2024-04-28,1389.08,29,Beauty,STORE_001,BEAU_001
2024-04-28,3259.45,29,Electronics,STORE_002,ELEC_002
2024-04-28,1182.86,24,Clothing,STORE_002,CLTH_004
2024-04-28,1897.56,28,Home Goods,STORE_002,HOME_004
2024-04-28,421.54,16,Grocery,STORE_002,GROC_004
2024-04-28,798.48,18,Beauty,STORE_002,BEAU_001
2024-04-28,4200.84,40,Electronics,STORE_003,ELEC_002
2024-04-28,1231.51,26,Clothing,STORE_003,CLTH_004
2024-04-28,2696.39,36,Home Goods,STORE_003,HOME_003
2024-04-28,684.45,25,Grocery,STORE_003,GROC_002
2024-04-28,1420.51,34,Beauty,STORE_003,BEAU_004
2024-04-29,2600.76,30,Electronics,STORE_001,ELEC_002
2024-04-29,1061.16,23,Clothing,STORE_001,CLTH_004
2024-04-29,1759.81,28,Home Goods,STORE_001,HOME_001
2024-04-29,426.17,17,Grocery,STORE_001,GROC_002
2024-04-29,790.88,17,Beauty,STORE_001,BEAU_001
2024-04-29,2588.32,22,Electronics,STORE_002,ELEC_002
2024-04-29,901.42,19,Clothing,STORE_002,CLTH_002
2024-04-29,1033.73,20,Home Goods,STORE_002,HOME_002
2024-04-29,598.93,18,Grocery,STORE_002,GROC_004
2024-04-29,661.43,14,Beauty,STORE_002,BEAU_003
2024-04-29,3015.34,38,Electronics,STORE_003,ELEC_003
2024-04-29,1627.48,32,Clothing,STORE_003,CLTH_004
2024-04-29,2852.56,36,Home Goods,STORE_003,HOME_003
2024-04-29,561.15,18,Grocery,STORE_003,GROC_001
2024-04-29,1011.14,24,Beauty,STORE_003,BEAU_003
2024-04-30,2658.46,36,Electronics,STORE_001,ELEC_003
2024-04-30,646.94,12,Clothing,STORE_001,CLTH_004
2024-04-30,1512.62,21,Home Goods,STORE_001,HOME_003
2024-04-30,445.83,16,Grocery,STORE_001,GROC_002
2024-04-30,837.78,19,Beauty,STORE_001,BEAU_004
2024-04-30,2526.74,28,Electronics,STORE_002,ELEC_004
2024-04-30,390.15,8,Clothing,STORE_002,CLTH_001
2024-04-30,1035.91,15,Home Goods,STORE_002,HOME_001
2024-04-30,268.45,8,Grocery,STORE_002,GROC_003
2024-04-30,179.56,5,Beauty,STORE_002,BEAU_001
2024-04-30,4133.16,41,Electronics,STORE_003,ELEC_004
2024-04-30,1058.76,18,Clothing,STORE_003,CLTH_003
2024-04-30,2249.85,29,Home Goods,STORE_003,HOME_003
2024-04-30,571.45,18,Grocery,STORE_003,GROC_001
2024-04-30,1409.93,34,Beauty,STORE_003,BEAU_002
2024-05-01,2445.51,28,Electronics,STORE_001,ELEC_003
2024-05-01,772.08,18,Clothing,STORE_001,CLTH_002
2024-05-01,1063.07,19,Home Goods,STORE_001,HOME_001
2024-05-01,501.92,16,Grocery,STORE_001,GROC_002
2024-05-01,1171.51,24,Beauty,STORE_001,BEAU_003
2024-05-01,1830.50,20,Electronics,STORE_002,ELEC_003
2024-05-01,821.28,17,Clothing,STORE_002,CLTH_001
2024-05-01,1264.43,18,Home Goods,STORE_002,HOME_004
2024-05-01,393.74,14,Grocery,STORE_002,GROC_001
2024-05-01,774.80,20,Beauty,STORE_002,BEAU_003
2024-05-01,4327.73,38,Electronics,STORE_003,ELEC_003
2024-05-01,1221.94,27,Clothing,STORE_003,CLTH_001
2024-05-01,1406.90,19,Home Goods,STORE_003,HOME_002
2024-05-01,420.92,18,Grocery,STORE_003,GROC_001
2024-05-01,948.21,23,Beauty,STORE_003,BEAU_003
2024-05-02,3297.56,29,Electronics,STORE_001,ELEC_004
2024-05-02,1160.30,22,Clothing,STORE_001,CLTH_002
2024-05-02,1400.91,24,Home Goods,STORE_001,HOME_004
2024-05-02,459.99,16,Grocery,STORE_001,GROC_001
2024-05-02,783.02,19,Beauty,STORE_001,BEAU_001
2024-05-02,2656.90,23,Electronics,STORE_002,ELEC_004
2024-05-02,936.64,16,Clothing,STORE_002,CLTH_001
2024-05-02,1522.04,23,Home Goods,STORE_002,HOME_002
2024-05-02,232.80,9,Grocery,STORE_002,GROC_001
2024-05-02,788.96,18,Beauty,STORE_002,BEAU_001
2024-05-02,3180.55,31,Electronics,STORE_003,ELEC_001
2024-05-02,1017.92,26,Clothing,STORE_003,CLTH_001
2024-05-02,1488.81,26,Home Goods,STORE_003,HOME_002
2024-05-02,681.80,23,Grocery,STORE_003,GROC_004
2024-05-02,911.86,26,Beauty,STORE_003,BEAU_001
2024-05-03,3541.78,33,Electronics,STORE_001,ELEC_003
2024-05-03,1089.17,22,Clothing,STORE_001,CLTH_002
2024-05-03,1593.41,27,Home Goods,STORE_001,HOME_001
2024-05-03,656.80,21,Grocery,STORE_001,GROC_002
2024-05-03,523.24,12,Beauty,STORE_001,BEAU_004
2024-05-03,2162.34,25,Electronics,STORE_002,ELEC_002
2024-05-03,486.33,11,Clothing,STORE_002,CLTH_004
2024-05-03,1069.73,16,Home Goods,STORE_002,HOME_003
2024-05-03,392.26,17,Grocery,STORE_002,GROC_001
2024-05-03,549.93,14,Beauty,STORE_002,BEAU_002
2024-05-03,3684.55,39,Electronics,STORE_003,ELEC_003
2024-05-03,1701.23,29,Clothing,STORE_003,CLTH_004
2024-05-03,1852.39,29,Home Goods,STORE_003,HOME_001
2024-05-03,679.08,22,Grocery,STORE_003,GROC_004
2024-05-03,956.06,21,Beauty,STORE_003,BEAU_001
2024-05-04,3347.05,39,Electronics,STORE_001,ELEC_002
2024-05-04,1459.08,28,Clothing,STORE_001,CLTH_002
2024-05-04,1876.78,29,Home Goods,STORE_001,HOME_003
2024-05-04,454.98,16,Grocery,STORE_001,GROC_001
2024-05-04,993.80,23,Beauty,STORE_001,BEAU_004
2024-05-04,1982.67,20,Electronics,STORE_002,ELEC_004
2024-05-04,1035.41,21,Clothing,STORE_002,CLTH_002
2024-05-04,1897.39,27,Home Goods,STORE_002,HOME_003
2024-05-04,498.57,22,Grocery,STORE_002,GROC_002
2024-05-04,556.54,14,Beauty,STORE_002,BEAU_003
2024-05-04,3928.25,39,Electronics,STORE_003,ELEC_001
2024-05-04,1630.24,32,Clothing,STORE_003,CLTH_004
2024-05-04,2196.66,35,Home Goods,STORE_003,HOME_004
2024-05-04,688.44,27,Grocery,STORE_003,GROC_003
2024-05-04,760.88,25,Beauty,STORE_003,BEAU_003
2024-05-05,3815.00,36,Electronics,STORE_001,ELEC_004
2024-05-05,1397.47,26,Clothing,STORE_001,CLTH_001
2024-05-05,2136.41,29,Home Goods,STORE_001,HOME_002
2024-05-05,597.86,23,Grocery,STORE_001,GROC_002
2024-05-05,980.94,22,Beauty,STORE_001,BEAU_001
2024-05-05,2130.49,24,Electronics,STORE_002,ELEC_002
2024-05-05,797.96,17,Clothing,STORE_002,CLTH_004
2024-05-05,1558.35,21,Home Goods,STORE_002,HOME_004
2024-05-05,533.32,19,Grocery,STORE_002,GROC_001
2024-05-05,706.44,20,Beauty,STORE_002,BEAU_001
2024-05-05,3791.21,42,Electronics,STORE_003,ELEC_001
2024-05-05,1635.11,29,Clothing,STORE_003,CLTH_003
2024-05-05,1180.93,26,Home Goods,STORE_003,HOME_002
2024-05-05,803.98,27,Grocery,STORE_003,GROC_003
2024-05-05,908.64,20,Beauty,STORE_003,BEAU_004
2024-05-06,2421.50,24,Electronics,STORE_001,ELEC_001
2024-05-06,1009.32,18,Clothing,STORE_001,CLTH_004
2024-05-06,1341.47,19,Home Goods,STORE_001,HOME_002
2024-05-06,282.01,10,Grocery,STORE_001,GROC_004
2024-05-06,419.64,10,Beauty,STORE_001,BEAU_002
2024-05-06,2558.33,26,Electronics,STORE_002,ELEC_001
2024-05-06,678.27,14,Clothing,STORE_002,CLTH_002
2024-05-06,1311.53,19,Home Goods,STORE_002,HOME_003
2024-05-06,332.05,14,Grocery,STORE_002,GROC_004
2024-05-06,853.11,20,Beauty,STORE_002,BEAU_001
2024-05-06,2837.86,28,Electronics,STORE_003,ELEC_003
2024-05-06,1074.19,21,Clothing,STORE_003,CLTH_004
2024-05-06,2069.33,32,Home Goods,STORE_003,HOME_004
2024-05-06,506.19,20,Grocery,STORE_003,GROC_004
2024-05-06,1295.18,26,Beauty,STORE_003,BEAU_002
2024-05-07,3148.38,30,Electronics,STORE_001,ELEC_004
2024-05-07,1015.32,20,Clothing,STORE_001,CLTH_004
2024-05-07,1484.41,22,Home Goods,STORE_001,HOME_001
2024-05-07,507.10,19,Grocery,STORE_001,GROC_003
2024-05-07,815.39,20,Beauty,STORE_001,BEAU_004
2024-05-07,2365.02,26,Electronics,STORE_002,ELEC_002
2024-05-07,1066.66,19,Clothing,STORE_002,CLTH_004
2024-05-07,936.95,15,Home Goods,STORE_002,HOME_003
2024-05-07,331.95,11,Grocery,STORE_002,GROC_001
2024-05-07,498.17,13,Beauty,STORE_002,BEAU_004
2024-05-07,3552.51,39,Electronics,STORE_003,ELEC_004
2024-05-07,1097.56,22,Clothing,STORE_003,CLTH_001
2024-05-07,1957.97,30,Home Goods,STORE_003,HOME_003
2024-05-07,482.74,18,Grocery,STORE_003,GROC_002
2024-05-07,807.10,19,Beauty,STORE_003,BEAU_004
2024-05-08,2457.56,22,Electronics,STORE_001,ELEC_001
2024-05-08,1368.34,28,Clothing,STORE_001,CLTH_003
2024-05-08,1327.12,22,Home Goods,STORE_001,HOME_001
2024-05-08,603.52,21,Grocery,STORE_001,GROC_001
2024-05-08,479.58,12,Beauty,STORE_001,BEAU_001
2024-05-08,2240.84,25,Electronics,STORE_002,ELEC_002
2024-05-08,534.80,13,Clothing,STORE_002,CLTH_001
2024-05-08,1324.66,20,Home Goods,STORE_002,HOME_004
2024-05-08,473.59,14,Grocery,STORE_002,GROC_001
2024-05-08,813.59,20,Beauty,STORE_002,BEAU_004
2024-05-08,2880.36,34,Electronics,STORE_003,ELEC_002
2024-05-08,1244.99,25,Clothing,STORE_003,CLTH_002
2024-05-08,2020.60,29,Home Goods,STORE_003,HOME_001
2024-05-08,445.01,17,Grocery,STORE_003,GROC_001
2024-05-08,1254.14,25,Beauty,STORE_003,BEAU_003
2024-05-09,2085.86,26,Electronics,STORE_001,ELEC_004
2024-05-09,922.17,18,Clothing,STORE_001,CLTH_001
2024-05-09,1345.94,24,Home Goods,STORE_001,HOME_004
2024-05-09,523.53,19,Grocery,STORE_001,GROC_003
2024-05-09,806.56,19,Beauty,STORE_001,BEAU_001
2024-05-09,2992.44,25,Electronics,STORE_002,ELEC_001
2024-05-09,426.56,9,Clothing,STORE_002,CLTH_002
2024-05-09,1218.38,21,Home Goods,STORE_002,HOME_001
2024-05-09,284.58,10,Grocery,STORE_002,GROC_004
2024-05-09,875.80,18,Beauty,STORE_002,BEAU_002
2024-05-09,3400.23,35,Electronics,STORE_003,ELEC_001
2024-05-09,996.84,22,Clothing,STORE_003,CLTH_001
2024-05-09,1722.92,27,Home Goods,STORE_003,HOME_002
2024-05-09,465.06,22,Grocery,STORE_003,GROC_004
2024-05-09,864.91,20,Beauty,STORE_003,BEAU_002
2024-05-10,3080.12,35,Electronics,STORE_001,ELEC_003
2024-05-10,555.53,11,Clothing,STORE_001,CLTH_002
2024-05-10,2011.38,30,Home Goods,STORE_001,HOME_003
2024-05-10,466.32,17,Grocery,STORE_001,GROC_004
2024-05-10,549.98,13,Beauty,STORE_001,BEAU_002
2024-05-10,2527.87,24,Electronics,STORE_002,ELEC_001
2024-05-10,727.86,16,Clothing,STORE_002,CLTH_002
2024-05-10,1468.27,22,Home Goods,STORE_002,HOME_002
2024-05-10,534.56,18,Grocery,STORE_002,GROC_002
2024-05-10,597.38,13,Beauty,STORE_002,BEAU_003
2024-05-10,2205.98,24,Electronics,STORE_003,ELEC_001
2024-05-10,1229.78,22,Clothing,STORE_003,CLTH_001
2024-05-10,2273.75,28,Home Goods,STORE_003,HOME_003
2024-05-10,408.42,16,Grocery,STORE_003,GROC_002
